sku,national_inv,lead_time,in_transit_qty,min_bank,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,went_on_backorder
1113943,3,9,0,1,0,0.69,0.68,0,No
1113944,70,10,8,21,0,0.99,0.98,0,No
1113945,33,12,0,0,0,0.82,0.79,0,No
1113946,9,8,0,0,0,0.46,0.35,0,No
1113947,32,2,0,0,0,0.99,0.96,0,No
1113948,10,4,0,1,0,0.89,0.9,0,No
1113949,4,8,0,0,0,1,0.99,0,No
1113950,10,8,0,0,0,0.89,0.88,0,No
1113951,35,8,0,1,0,0.98,0.93,0,No
1113952,1,8,0,0,0,0.89,0.88,0,No
1113953,0,8,0,0,0,0.99,0.95,0,No
1113954,1239,2,419,709,0,1,1,0,No
1113955,229,2,117,195,0,0.9,0.88,0,No
1113956,7,9,0,0,0,0.98,0.9,0,No
1113957,10,8,0,1,0,0.46,0.35,0,No
1113958,4,8,0,2,0,0.99,0.98,0,No
1113959,194,2,0,0,0,1,0.87,0,No
1113960,3,2,3,3,7,0.64,0.35,0,No
1113961,0,8,0,0,0,0.93,0.92,0,No
1113962,11,8,0,0,0,0.95,0.97,0,No
1113963,86,2,0,1,0,0.98,0.95,0,No
1113964,4,12,0,0,0,0.82,0.79,0,No
1113965,2,9,0,0,0,0.99,0.99,0,No
1113966,246,2,0,15,0,0.75,0.5,0,No
1113967,1,2,1,1,0,0.9,0.94,0,No
1113968,7,4,0,1,0,0.22,0.11,0,No
1113969,3,12,0,0,0,0.82,0.79,0,No
1113970,2,9,0,0,0,0.69,0.68,0,No
1113971,30,52,0,0,0,0.89,0.88,0,No
1113972,25,2,0,0,0,1,0.99,0,No
1113973,99,8,0,3,0,0.99,0.98,0,No
1113974,2,8,0,1,0,0.96,0.97,0,No
1113975,380,8,178,115,0,0.07,0.13,0,No
1113976,31,2,0,0,0,0.99,0.99,0,No
1113977,0,9,0,0,0,0.69,0.68,0,No
1113978,2,8,0,1,0,0.46,0.35,0,No
1113979,85,8,3,19,0,0.79,0.66,0,No
1113980,3,9,0,1,0,0.34,0.41,0,No
1113981,4,8,0,0,0,0.46,0.35,0,No
1113982,5,12,0,0,0,0.86,0.89,0,No
1113983,3,10,0,0,0,0.89,0.9,0,No
1113984,10,8,0,0,0,0.89,0.88,0,No
1113985,474,12,0,18,0,0.98,0.95,0,No
1113986,130,8,0,0,0,0.69,0.68,0,No
1113987,400,12,20,141,0,1,0.99,3,No
1113988,2,9,0,0,0,0.69,0.68,0,No
1113989,3,12,0,0,0,0.62,0.73,0,No
1113990,15,10,0,0,0,0.89,0.9,0,No
1113991,33,8,0,0,0,0.93,0.97,0,No
1113992,6,8,0,0,0,1,0.99,0,No
1113993,38,4,0,0,0,0.79,0.66,0,No
1113994,5,8,0,10,0,0.96,0.94,0,No
1113995,16,8,0,6,0,1,0.99,0,No
1113996,0,9,0,4,0,0.69,0.68,0,Yes
1113997,21,8,24,4,0,0.96,0.97,0,No
1113998,142,8,6,37,0,0.99,0.93,0,No
1113999,269,8,13,105,0,1,0.95,0,No
1114000,166,8,0,0,0,1,0.99,0,No
1114001,12,8,0,0,0,0.91,0.93,0,No
1114002,246,2,58,82,0,0.97,0.96,0,No
1114003,13,2,0,0,0,0.99,0.98,0,No
1114004,222,8,0,2,0,0.58,0.7,0,No
1114005,10,2,0,0,0,0.87,0.95,0,No
1114006,12,4,0,0,0,0.69,0.68,0,No
1114007,2,12,0,0,0,0.62,0.73,0,No
1114008,11,2,0,1,0,0.99,0.9,0,No
1114009,94,8,12,41,0,1,1,0,No
1114010,281,2,24,107,0,0.98,0.98,0,No
1114011,10,8,0,2,0,-99,-99,0,No
1114012,10,8,0,2,0,-99,-99,0,No
1114013,616,12,0,49,0,-99,-99,0,No
1114014,38,8,0,0,0,0.96,0.96,0,No
1114015,29,16,0,4,0,0.77,0.59,0,No
1114017,4,8,0,0,0,0.78,0.82,0,No
1114018,1800,8,0,0,0,0.94,0.93,0,No
1114019,101,8,0,0,0,0.96,0.94,0,No
1114020,1,12,0,0,0,0.82,0.79,0,No
1114021,517,12,0,0,0,0.93,0.88,0,No
1114022,0,2,0,0,0,0.82,0.79,0,No
1114024,147,4,93,61,0,0.66,0.64,0,No
1114025,18,8,0,0,0,0.99,0.97,0,No
1114026,90,2,0,0,0,1,0.99,0,No
1114027,3,2,0,1,0,0.77,0.89,0,No
1114028,7,8,0,1,0,0.46,0.35,0,No
1114029,6,9,0,0,0,0.69,0.68,0,No
1114030,3,8,0,0,0,1,0.93,0,No
1114031,1,2,0,0,0,1,0.99,0,Yes
1114032,2,12,0,0,0,0.62,0.73,0,No
1114033,19,2,0,0,0,0.39,0.17,0,No
1114034,3,2,0,0,0,0.98,0.88,0,No
1114035,23,8,0,3,0,1,1,0,No
1114036,3,2,0,0,0,0.78,0.82,0,No
1114037,0,2,0,0,0,-99,-99,0,No
1114038,4,8,0,0,0,0.98,0.95,0,No
1114039,1,4,0,0,0,0.62,0.73,0,No
1114040,493,8,0,0,0,0.96,0.97,0,No
1114041,1410,2,0,154,0,0.88,0.74,0,No
1114042,42,2,0,0,0,-99,0.28,0,No
1114043,3,2,0,1,0,0.99,0.99,0,Yes
1114044,256,2,0,16,0,0.88,0.74,0,No
1114045,68,2,0,0,0,0.98,0.88,0,No
1114046,13,2,0,0,0,1,1,0,No
1114047,0,12,0,0,0,0.62,0.73,0,No
1114048,90,2,0,0,0,1,1,0,No
1114049,0,4,0,2,0,0.22,0.11,0,No
1114050,9,2,0,0,0,0.99,0.98,0,No
1114051,5,2,0,0,0,0.99,0.94,0,No
1114052,81,2,0,0,0,0.92,0.88,0,No
1114053,30,4,0,0,0,0.83,0.89,0,No
1114054,31,4,0,1,0,0.22,0.11,0,No
1114055,0,8,0,1,0,0.1,0.13,0,No
1114057,5,4,0,0,0,0.69,0.68,0,No
1114058,60,2,0,0,0,0.97,0.97,0,No
1114060,3,12,0,0,0,0.62,0.73,0,No
1114061,25,4,0,16,0,0.85,0.93,0,No
1114062,0,4,0,1,0,0.22,0.11,0,No
1114063,9,8,0,6,0,0.99,0.86,0,No
1114064,4,12,0,0,0,0.82,0.79,0,No
1114065,0,2,0,0,0,0.99,0.94,0,No
1114066,11,2,0,0,0,0.66,0.68,0,No
1114067,3,2,0,0,0,0.83,0.71,0,No
1114068,5,12,0,0,0,0.62,0.73,0,No
1114069,3,8,0,0,0,0.1,0.13,0,No
1114070,12,8,0,0,0,0.75,0.74,0,No
1114071,10,2,0,0,0,0.96,0.91,0,No
1114072,313,2,155,139,0,1,0.96,0,No
1114073,171,3,0,0,0,0.42,0.46,0,No
1114074,0,2,2,0,0,0.96,0.91,0,No
1114075,2,12,0,0,0,0.62,0.73,0,No
1114076,97,2,0,0,0,0.93,0.92,0,No
1114077,16,8,0,0,0,0.97,0.98,0,No
1114078,0,9,0,0,0,0.69,0.68,0,No
1114079,1,9,0,0,0,0.69,0.68,0,No
1114080,112,2,7,26,0,0.94,0.97,0,No
1114081,0,2,0,0,0,0.89,0.92,0,No
1114082,54,2,91,101,0,0.98,0.78,0,No
1114084,321,2,33,67,0,0.98,0.99,0,No
1114085,0,12,1,0,0,0.62,0.73,0,No
1114086,2083,8,10,71,0,-99,-99,0,No
1114087,11,8,0,0,0,0.96,0.94,0,No
1114088,7,2,0,0,0,0.78,0.82,0,No
1114089,20,4,0,0,0,0.77,0.8,0,No
1114094,385,12,120,92,0,0.96,0.84,0,No
1114095,4,14,0,2,0,0.99,0.99,0,No
1114096,56,12,0,4,0,-99,1,0,No
1114097,7,8,0,0,0,0.64,0.69,0,No
1114099,146,2,40,65,0,1,1,0,No
1114100,39,9,0,0,0,0.95,0.81,0,No
1114102,3426,4,0,159,0,0.77,0.8,0,No
1114103,84,2,0,0,0,1,0.97,0,No
1114104,6,2,0,0,0,0.46,0.35,0,No
1114105,413,2,0,0,0,0,0.19,0,No
1114106,0,2,0,0,0,0.82,0.79,0,No
1114107,24,2,0,0,0,0.98,0.94,0,No
1114108,12,2,0,0,0,0.39,0.17,0,No
1114109,0,8,0,0,0,0.77,0.78,0,Yes
1114110,45,8,183,227,0,0.93,0.67,3,Yes
1114111,0,8,0,0,0,0.1,0.13,0,No
1114112,4,2,0,0,0,0.46,0.35,0,No
1114113,154,2,135,97,0,0.97,0.97,0,No
1114114,2,2,0,1,0,0.93,0.96,0,No
1114115,9,2,0,0,0,0.89,0.95,0,No
1114116,14,2,0,0,0,0.99,0.98,0,No
1114117,15,2,0,1,0,0.53,0.65,0,No
1114118,4,2,0,0,0,1,0.99,0,No
1114119,63,2,0,0,0,1,0.99,0,No
1114120,16,2,0,0,0,0.92,0.93,0,No
1114121,3,3,1,0,0,0.98,0.98,0,No
1114122,528,16,0,49,0,0.91,0.94,0,No
1114123,7,2,0,0,0,0.93,0.92,0,No
1114124,22,2,0,0,0,0.93,0.91,0,No
1114125,18,2,0,0,0,0.92,0.45,0,No
1114126,2,9,0,0,0,0.69,0.68,0,No
1114128,58,8,0,1,0,0.82,0.79,0,No
1114129,48,2,0,1,0,0.79,0.83,0,No
1114130,3,8,0,0,0,0,0,0,No
1114131,26,2,0,0,0,0.74,0.76,0,No
1114132,49,8,0,0,0,0.74,0.76,0,No
1114133,7,2,0,0,0,0.81,0.89,0,No
1114134,0,8,0,0,0,0.93,0.92,0,No
1114135,35612,6,5136,12283,0,0.71,0.45,0,No
1114136,53,8,0,0,0,0.8,0.92,0,No
1114137,13,2,0,1,0,1,0.99,0,No
1114138,450,8,106,21,0,1,1,0,No
1114139,6,3,0,1,0,0.94,0.94,0,No
1114141,94,2,0,2,0,0.2,0.33,0,No
1114142,5,2,0,1,0,0.9,0.93,0,No
1114143,16,8,0,0,0,0.97,0.97,0,No
1114144,74,8,0,1,0,1,1,0,No
1114145,53,0,0,1,0,0,0,0,No
1114146,34,8,0,3,0,0.99,0.99,0,No
1114147,2,8,0,0,0,0.75,0.74,0,No
1114148,3,12,0,2,0,0.82,0.79,0,No
1114149,623,8,273,252,0,0.89,0.89,0,No
1114159,3,9,0,1,0,0.69,0.68,0,No
1114160,301,10,0,5,0,0.85,0.88,0,No
1114161,69,8,0,2,0,1,1,0,No
1114162,158,0,4,23,0,0,0,0,No
1114163,10,2,0,0,0,0.6,0.85,0,No
1114164,13,8,0,0,0,0.99,0.99,0,No
1114165,7,8,0,1,0,0.75,0.74,0,No
1114166,78,20,0,2,0,0.69,0.81,0,No
1114170,2,8,0,0,0,0.99,0.99,0,No
1114171,2,8,0,1,0,0.93,0.92,0,No
1114172,12,2,0,0,0,1,1,0,No
1114173,2,8,1,0,0,0.99,0.98,0,No
1114174,3,4,0,0,0,0.99,0.99,0,No
1114175,116,12,75,60,0,0.93,0.89,0,No
1114176,24,8,0,1,0,0.92,0.97,0,No
1114177,263,2,54,113,0,0.99,0.99,0,No
1114179,0,2,0,1,0,-99,-99,0,No
1114180,23,2,0,0,0,1,0.99,0,No
1114181,12,2,0,0,0,0.99,0.98,0,No
1114182,125,2,0,1,0,0.58,0.68,0,No
1114186,2,12,0,0,0,0.82,0.79,0,No
1114187,30,8,0,0,0,0.09,0.09,0,No
1114188,3,9,3,0,0,0.91,0.74,0,No
1114189,43,2,0,0,0,0.94,0.86,0,No
1114190,58,2,0,1,0,0.85,0.51,0,No
1114191,2,12,0,0,0,0.82,0.79,0,No
1114192,3,12,0,0,0,0.82,0.79,0,No
1114193,547,8,481,483,0,0.98,0.97,0,No
1114194,28,2,0,0,0,0.11,0.16,0,No
1114195,5,8,0,1,0,0.85,0.87,0,No
1114197,0,2,0,0,16,0.85,0.88,0,Yes
1114198,3,8,0,0,0,0.92,0.95,0,No
1114199,38,8,0,0,0,0.99,0.99,0,No
1114200,18,2,0,0,0,0.96,0.93,0,No
1114201,15,8,0,0,0,0.87,0.89,0,No
1114202,4,12,0,1,0,0.99,0.99,0,No
1114203,90,8,5,35,0,0.86,0.91,0,No
1114205,4,8,0,0,0,0.95,0.97,0,No
1114206,352,8,26,97,0,0.94,0.95,0,No
1114207,2,8,0,2,0,0.99,0.98,0,No
1114208,19,8,0,1,0,0.97,0.87,0,No
1114209,2,8,0,0,0,0.99,0.98,0,No
1114210,69,8,0,1,0,0.96,0.93,0,No
1114211,3,9,0,2,0,0.69,0.68,0,No
1114212,2,12,0,0,0,0.62,0.73,0,No
1114213,2,12,0,0,0,0.82,0.79,0,No
1114214,2,9,0,0,0,0.98,0.9,0,No
1114215,1,9,0,1,0,0.69,0.68,0,No
1114216,2,8,0,0,0,0.48,0.53,0,No
1114217,1,8,0,2,0,0.95,0.91,0,No
1114218,7,6,0,0,0,0.79,0.66,0,No
1114219,19,8,3,0,0,0.79,0.66,0,No
1114220,84,12,0,1,0,0.93,0.88,0,No
1114221,5,2,0,0,0,0,0,0,No
1114222,0,8,0,0,0,0.96,0.98,0,Yes
1114223,978,8,0,89,0,0.27,0.2,0,No
1114224,2,8,0,0,0,0.98,0.95,0,No
1114225,20,8,0,0,0,0.94,0.97,0,No
1114226,20,2,0,0,0,0.82,0.83,0,No
1114227,2,2,0,0,0,0.96,0.96,0,No
1114228,70,8,0,2,0,0.79,0.89,0,No
1114229,0,12,0,0,0,0.87,0.88,0,No
1114230,9,8,0,0,0,1,0.98,0,No
1114231,11,2,0,1,0,0.76,0.88,0,No
1114232,160,8,0,0,0,0,0,0,No
1114233,12,8,0,0,0,1,0.99,0,No
1114242,5,8,0,0,0,0.98,0.99,0,No
1114243,9,8,0,3,0,0.12,0.32,0,No
1114244,4,9,0,2,0,0.99,0.98,0,No
1114245,32,8,0,0,0,0.95,0.93,0,No
1114246,14,8,0,5,0,0.98,0.97,0,No
1114247,186,4,11,76,0,0.97,0.91,0,No
1114248,3,4,0,0,0,0.62,0.73,0,No
1114249,13,2,0,0,0,0.97,0.98,0,No
1114250,499,2,0,0,0,-99,0.14,0,No
1114251,26,2,0,0,0,0.93,0.94,0,No
1114252,58,8,0,0,0,0.82,0.78,0,No
1114253,12,9,0,0,0,0.91,0.74,0,No
1114254,5,2,0,0,0,0.75,0.74,0,No
1114255,39,9,0,0,0,0.91,0.74,0,No
1114256,3,2,0,0,0,0.09,0.06,0,No
1114258,205,4,0,0,0,0.82,0.91,0,No
1114259,23,9,0,0,0,0.91,0.74,0,No
1114260,7,4,0,0,0,0.89,0.9,0,No
1114261,0,2,0,0,0,0,0,0,No
1114262,30,8,0,0,0,1,0.99,0,No
1114263,12,2,0,0,0,0.74,0.76,0,No
1114264,19,8,0,0,0,0.82,0.89,0,No
1114265,3,2,0,0,0,0.46,0.35,0,No
1114266,13,2,0,0,0,0.96,0.83,0,No
1114268,12,8,0,1,0,0.89,0.95,0,No
1114269,0,2,0,0,0,0.62,0.73,0,No
1114271,0,2,0,1,0,0,0,0,No
1114272,3,4,0,1,0,0.69,0.68,0,No
1114273,10,2,0,0,0,0.99,0.98,0,No
1114274,3,8,0,0,0,0.09,0.06,0,No
1114275,1,4,0,1,0,0.69,0.68,0,No
1114276,5,12,0,0,0,0.82,0.79,0,No
1114277,1,2,0,0,0,0.17,0.34,0,No
1114278,2,2,0,0,0,0.95,0.97,0,No
1114279,29,2,0,1,0,0.79,0.76,0,No
1114280,26,2,0,0,0,0.99,0.99,0,No
1114281,0,12,0,0,0,0.62,0.73,0,No
1114282,0,2,0,0,0,0.49,0.45,0,No
1114283,19,8,0,2,0,0.8,0.92,0,No
1114284,0,4,0,0,0,0.22,0.11,0,No
1114285,182,2,97,114,0,0.74,0.7,0,No
1114286,0,2,0,1,0,0.54,0.36,0,No
1114287,12,2,0,1,0,0.94,0.97,0,No
1114288,4,2,0,0,0,0.15,0.34,0,No
1114289,30,4,0,1,0,0.58,0.7,0,No
1114290,7,4,0,0,0,0.77,0.8,0,No
1114291,2,2,1,0,0,0.84,0.9,0,No
1114292,1542,4,60,166,0,0.58,0.7,0,No
1114294,31,8,0,1,0,0.87,0.9,0,No
1114295,4,12,0,1,0,0.73,0.69,0,No
1114296,20,8,0,0,0,0.93,0.91,0,No
1114297,84,8,0,3,0,0.82,0.89,0,No
1114298,775,8,56,413,0,0.8,0.85,0,No
1114299,49,8,0,4,0,0.98,0.96,0,No
1114300,23,12,0,0,0,0.73,0.69,0,No
1114301,981,8,4,61,0,0.96,0.83,0,No
1114303,1,12,0,3,0,0.73,0.69,0,No
1114305,3,12,0,0,0,0.73,0.69,0,No
1114306,4,12,0,0,0,0.73,0.69,0,No
1114307,3,2,0,0,0,0.15,0.34,0,No
1114308,2,12,0,0,0,0.73,0.69,0,No
1114309,0,2,0,0,0,0.78,0.82,0,No
1114310,5,2,0,1,0,0.8,0.66,0,No
1114311,3,4,0,0,0,0.69,0.68,0,No
1114312,20,2,0,0,0,0.98,0.98,0,No
1114313,5,2,0,1,0,0.8,0.66,0,No
1114314,141,8,16,186,0,1,0.97,0,No
1114315,2,2,0,0,0,0.56,0.56,0,No
1114316,6,4,0,0,0,0.62,0.73,0,No
1114317,2,2,0,0,0,0.82,0.87,0,No
1114318,3,12,0,4,0,0.73,0.69,0,No
1114319,4,2,0,0,0,0.78,0.82,0,No
1114320,9,2,0,0,0,0.98,0.93,0,No
1114321,11,8,0,0,0,0.46,0.35,0,No
1114323,0,2,0,0,0,0.85,0.88,0,No
1114324,0,4,3,0,0,0.77,0.8,0,No
1114325,7,4,0,0,0,0.77,0.8,0,No
1114326,4,2,0,0,0,0.91,0.96,0,No
1114327,6,4,1,0,0,0.77,0.8,0,No
1114328,2,2,0,0,0,0.98,0.93,0,No
1114329,0,4,3,0,0,0.77,0.8,0,No
1114330,0,2,0,0,4,1,0.97,0,No
1114331,0,4,2,0,0,0.77,0.8,0,No
1114332,1778,4,3417,161,0,0.77,0.8,0,No
1114333,5580,8,720,1769,0,0.94,0.93,0,No
1114336,12,8,0,21,0,1,1,0,No
1114338,1500,8,0,650,0,0.93,0.8,0,No
1114339,64,5,50,138,430,0.92,0.63,0,No
1114340,275,8,0,10,0,0.38,0.64,0,No
1114341,0,2,14,0,0,0.26,0.32,0,No
1114343,26,8,0,0,0,0.75,0.74,0,No
1114344,0,2,0,0,0,0.27,0.13,0,No
1114345,45,8,0,26,0,0.87,0.71,0,No
1114346,18,0,0,1,0,0,0,0,No
1114347,0,2,0,0,0,0.91,0.82,0,No
1114348,42,9,0,0,0,0.92,0.76,0,No
1114349,252,0,5,17,0,0,0,1,No
1114350,98,8,6,33,0,1,1,0,No
1114351,0,2,0,0,0,0.99,0.99,0,No
1114352,41,2,0,5,0,0.81,0.83,0,No
1114353,14,14,0,1,0,0.99,0.99,0,No
1114354,6,14,0,1,0,0.99,0.99,0,No
1114355,4,8,0,0,0,0.93,0.91,0,No
1114356,1110,9,0,0,0,0.85,0.83,0,No
1114357,107,4,0,2,0,0.77,0.8,0,No
1114358,12,8,0,0,0,0.79,0.66,0,No
1114359,25,8,6,3,0,0.98,0.96,0,No
1114360,3,2,0,2,0,0.98,0.96,0,No
1114362,56,8,6,22,0,0.82,0.91,0,No
1114363,2,8,0,0,0,0.99,0.98,0,No
1114364,16,8,0,2,0,0.79,0.78,0,No
1114365,143,8,2,61,0,0.23,0.23,0,No
1114366,14,8,0,2,0,0.99,0.98,0,No
1114367,15,8,0,1,0,0.98,0.96,0,No
1114368,6,8,0,3,0,0.83,0.78,0,No
1114369,11,8,0,3,0,0.95,0.96,0,No
1114370,124,52,0,3,0,0,0,0,No
1114371,50,9,0,0,0,0.85,0.83,0,No
1114372,16,9,0,1,0,0.91,0.74,0,No
1114373,12,8,0,0,0,0.92,0.75,0,No
1114374,7,8,0,0,0,0.92,0.75,0,No
1114375,17,8,0,0,0,0.98,0.99,0,No
1114376,162,9,10,31,0,0.85,0.83,0,No
1114377,12,52,0,1,0,0,0,0,No
1114378,40,8,0,1,0,0.62,0.49,0,No
1114379,1077,8,3,63,0,0.12,0.08,0,No
1114380,49,4,0,0,0,0.77,0.8,0,No
1114381,6,8,0,0,0,0.92,0.75,0,No
1114382,139,2,0,0,0,1,1,0,No
1114383,9,2,0,0,0,0.7,0.64,0,No
1114385,20,9,0,0,0,0.85,0.83,0,No
1114386,151,8,40,26,0,0.64,0.69,0,No
1114387,15,9,0,0,0,0.91,0.74,0,No
1114388,169,8,0,12,0,0.97,0.98,0,No
1114389,34,9,0,0,0,0.85,0.83,0,No
1114390,1,9,0,0,0,0.85,0.83,0,No
1114391,37,9,0,0,0,0.85,0.83,0,No
1114392,0,13,0,1,0,0.99,0.92,0,No
1114393,11,12,0,1,0,0.63,0.63,0,No
1114394,10,4,0,0,0,0.77,0.8,0,No
1114395,6,2,0,0,0,1,1,0,No
1114396,2,4,0,0,0,0.77,0.8,0,No
1114397,-35,2,498,405,0,0.33,0.33,162,No
1114398,7,4,0,0,0,0.77,0.8,0,No
1114399,14,8,0,2,0,0.42,0.41,0,No
1114400,7,4,0,0,0,0.77,0.8,0,No
1114401,22,2,0,0,0,0.97,0.95,0,No
1114402,276,8,279,290,0,1,0.97,0,No
1114403,12,4,0,0,0,0.77,0.8,0,No
1114404,10,4,0,0,0,0.77,0.8,0,No
1114405,49,4,0,0,0,0.77,0.8,0,No
1114406,5,4,0,0,0,0.77,0.8,0,No
1114407,20,4,0,0,0,0.77,0.8,0,No
1114408,6,8,0,1,0,0.42,0.41,0,No
1114409,15,4,0,0,0,0.77,0.8,0,No
1114410,20,8,0,1,0,0.46,0.35,0,No
1114411,0,8,0,1,0,0.75,0.89,0,Yes
1114412,122,2,66,27,0,0.91,0.75,0,No
1114413,11,2,0,0,0,-99,-99,0,No
1114414,10,8,0,0,0,0.99,0.95,0,No
1114415,335,8,14,91,0,0.98,0.99,0,No
1114416,0,2,0,0,2,1,0.99,0,No
1114417,2,8,0,0,0,0.99,0.99,0,No
1114418,751,4,551,46,0,0.77,0.8,0,No
1114419,34,8,0,0,0,0.84,0.9,0,No
1114420,10,12,0,1,0,0.63,0.63,0,No
1114421,14,52,0,0,0,1,0.94,0,No
1114422,19,4,0,0,0,0.77,0.8,0,No
1114423,730,4,520,210,0,0.77,0.8,0,No
1114424,159,4,0,1,0,0.77,0.8,0,No
1114425,290,4,0,0,0,0.77,0.8,0,No
1114426,409,4,0,0,0,0.77,0.8,0,No
1114427,4,4,0,0,0,0.77,0.8,0,No
1114428,2,4,0,0,0,0.77,0.8,0,No
1114429,1730,4,580,200,0,0.77,0.8,0,No
1114430,156,4,0,0,0,0.77,0.8,0,No
1114431,2,4,0,0,0,0.77,0.8,0,No
1114432,4,8,0,1,0,0.46,0.35,0,No
1114433,9,8,0,0,0,0.92,0.93,0,No
1114434,42,2,15,27,0,0.93,0.97,0,No
1114435,8,2,0,4,0,0,0,0,No
1114436,7,9,0,0,0,0.85,0.83,0,No
1114437,699,12,310,583,0,1,0.99,0,No
1114438,88,8,9,22,0,1,0.99,0,No
1114439,81,9,18,17,0,0.85,0.83,0,No
1114440,1105,8,213,277,0,0.8,0.85,0,No
1114441,19,8,3,0,4,1,0.9,0,No
1114442,19,9,0,0,0,0.85,0.83,0,No
1114443,26,9,1,0,0,0.85,0.83,0,No
1114444,12,8,0,0,0,0.79,0.66,0,No
1114445,13,9,0,0,0,0.85,0.83,0,No
1114447,0,8,0,0,0,0.5,0.28,0,No
1114448,16,2,0,0,0,0.81,0.41,0,No
1114449,120,9,0,0,0,0.85,0.83,0,No
1114450,40,9,0,0,0,0.85,0.83,0,No
1114451,58,8,0,0,0,1,0.99,0,No
1114452,149,8,36,48,0,0.99,0.98,0,No
1114453,10,12,0,0,0,0.77,0.78,0,No
1114454,15,12,10,1,0,0.63,0.63,0,No
1114455,10,12,0,1,0,0.63,0.63,0,No
1114456,4,4,1,0,0,0.77,0.8,0,No
1114457,2,12,0,0,0,0.62,0.73,0,No
1114458,60,4,0,0,0,0.77,0.8,0,No
1114459,10,4,9,0,0,0.77,0.8,0,No
1114460,4,4,0,0,0,0.77,0.8,0,No
1114461,47,4,0,0,0,0.77,0.8,0,No
1114462,8,4,0,0,0,0.77,0.8,0,No
1114463,10,4,0,0,0,0.77,0.8,0,No
1114464,1,4,0,0,0,0.77,0.8,0,No
1114465,12,4,0,0,0,0.77,0.8,0,No
1114466,128,4,0,0,0,0.77,0.8,0,No
1114467,18,4,0,0,0,0.77,0.8,0,No
1114468,41,4,0,1,0,0.77,0.8,0,No
1114469,10,52,0,0,0,0.77,0.8,0,No
1114470,10,4,0,0,0,0.77,0.8,0,No
1114471,9,4,0,0,0,0.77,0.8,0,No
1114472,3,4,1,0,0,0.77,0.8,0,No
1114473,22,52,0,0,0,0,0,0,No
1114474,9,4,2,0,0,0.77,0.8,0,No
1114475,6,4,0,0,0,0.77,0.8,0,No
1114476,4,4,0,0,0,0.77,0.8,0,No
1114477,17,4,0,0,0,0.77,0.8,0,No
1114478,20,12,0,1,0,0.63,0.63,0,No
1114479,5,2,0,0,0,0.78,0.92,0,No
1114480,34,8,0,0,0,1,0.92,0,No
1114481,43,2,0,0,0,0.99,0.95,0,No
1114482,58,4,0,2,0,0.77,0.8,0,No
1114483,4,8,3,1,0,0.84,0.9,0,No
1114484,202,2,119,110,0,0.99,0.99,0,No
1114485,9,12,0,1,0,0.63,0.63,0,No
1114487,13,12,10,1,0,0.63,0.63,0,No
1114488,13,12,5,1,0,0.63,0.63,0,No
1114489,13,12,5,1,0,0.63,0.63,0,No
1114490,20,12,0,1,0,0.63,0.63,0,No
1114491,13,12,5,1,0,0.63,0.63,0,No
1114492,10,12,0,1,0,0.63,0.63,0,No
1114493,10,12,10,1,0,0.63,0.63,0,No
1114494,10,12,0,1,0,0.63,0.63,0,No
1114495,8,12,0,1,0,0.63,0.63,0,No
1114496,10,12,0,1,0,0.63,0.63,0,No
1114497,13,12,8,1,0,0.63,0.63,0,No
1114498,11,12,0,1,0,0.63,0.63,0,No
1114499,10,2,0,0,0,0.91,0.82,0,No
1114500,12,8,0,2,0,0.8,0.92,0,No
1114501,771,0,9,45,0,0,0,0,No
1114502,10,12,2,1,0,0.63,0.63,0,No
1114503,37,8,0,0,0,-99,-99,0,No
1114504,409,8,151,204,0,0.64,0.68,0,No
1114505,2,12,0,1,0,0.82,0.79,0,No
1114506,4,8,0,0,0,0.99,0.97,0,No
1114508,43,8,0,0,0,0.78,0.82,0,No
1114509,22,3,0,2,0,0.99,0.92,0,No
1114510,38,10,0,2,0,0.85,0.88,0,No
1114512,12,2,0,0,0,1,0.99,0,No
1114513,55,8,0,4,0,0.61,0.62,0,No
1114514,26,4,0,0,0,0.77,0.8,0,No
1114515,5,2,0,0,0,1,0.99,0,No
1114516,699,2,0,0,0,1,0.87,0,No
1114517,9,2,0,0,0,1,0.92,0,No
1114518,15,2,0,1,0,0.99,0.95,0,No
1114519,101,8,1,3,0,0.99,0.95,0,No
1114520,149,2,7,40,0,0.98,0.95,0,No
1114521,9,8,0,0,0,0.99,0.99,0,No
1114522,24,8,0,0,0,0.98,0.94,0,No
1114523,9,9,0,0,0,0.99,0.98,0,No
1114524,0,12,0,0,0,0.62,0.73,0,No
1114525,4,9,4,1,0,1,1,0,No
1114526,15,2,0,1,0,0.97,0.96,0,No
1114527,235,8,1,14,0,0.87,0.71,0,No
1114528,33,8,7,20,0,0.92,0.95,0,No
1114529,14,8,0,4,0,0.97,0.98,0,No
1114530,0,8,0,0,0,1,0.99,0,No
1114531,142,8,25,144,0,0.94,0.97,0,No
1114532,20,8,0,0,0,0.75,0.9,0,No
1114533,13,8,12,10,0,0.95,0.9,0,No
1114534,361,12,0,0,0,0.93,0.88,0,No
1114535,4996,8,0,0,0,1,1,0,No
1114536,1,12,0,0,0,0.82,0.79,0,No
1114537,10,2,0,0,0,0.98,0.93,0,No
1114538,11,2,0,0,0,0.96,0.96,0,No
1114539,3,4,2,0,0,0.77,0.8,0,No
1114540,18,2,6,0,0,0.83,0.71,0,No
